step_sequence_number,iteration,condition,write_algorithm,read_algorithm,session_id,write_latency_ms,flush_latency_ms,total_bytes_written,handoff_latency_ms,context_payload_bytes,context_token_count,compression_ratio,input_token_delta,estimated_cost_usd,input_tokens_used,output_tokens_used,simulator_input_tokens,simulator_output_tokens,handoff_input_tokens,handoff_output_tokens,execution_latency_ms,simulated_wan_latency_ms,wan_simulation_active,retrieval_accuracy_score,state_integrity_score,extra
393,3,D_W2_R3,W2,R3,1f994f75-40e1-4e62-91b1-8b11bf31ada1,1.6483750005136244,0.8276999869849533,3681,3862.985900021158,1790,438,2.2782122905027933,447,0.002198,3026,1162,2588,810,438,352,17154.542,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 406.028299999889, ""interaction_class"": ""Unknown""}"
394,4,D_W2_R3,W2,R3,8b3c2715-8fed-4fde-9b24-7cea3a62c059,1.4397374980035238,0.9765999857336283,3540,4349.787499988452,2438,620,1.623461853978671,303,0.00288,3362,1292,2742,840,620,452,18050.529,0.0,False,0.6,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 406.993299984606, ""interaction_class"": ""Unknown""}"
395,5,D_W2_R3,W2,R3,8f3e6f01-3fbf-4cce-9364-4731179bf748,1.891824995254865,1.2414999946486205,3164,4277.161600010004,2427,678,1.4725999175937372,237,0.002403,3398,1181,2720,836,678,345,16352.065,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 406.84919999330305, ""interaction_class"": ""Unknown""}"
396,6,D_W2_R3,W2,R3,57b3a2ef-d024-4b72-b89e-6ede32d8c225,1.8425125017529353,0.7889000116847456,3007,5240.020800003549,3240,870,1.0546296296296296,-19,0.002675,3538,1131,2668,770,870,361,17705.99,0.0,False,0.95,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 393.03059998201206, ""interaction_class"": ""Unknown""}"
397,7,D_W2_R3,W2,R3,0d79593e-3544-4b0d-aba5-604e41a3c753,1.2097125036234502,1.3735000102315098,3755,4801.679399999557,3461,869,1.207454492921121,96,0.002929,3653,1293,2784,881,869,412,18155.429,0.0,False,0.92,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 365.5332999769598, ""interaction_class"": ""Unknown""}"
398,8,D_W2_R3,W2,R3,140d0b00-ebe8-434f-8ff6-06eb2eabca4e,1.3019749967497773,0.8127999899443239,3661,4344.321799988393,2818,669,1.4375443577004967,238,0.002249,3394,1140,2725,824,669,316,15992.884,0.0,False,0.65,0.75,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 377.31569999596104, ""interaction_class"": ""Unknown""}"
399,9,D_W2_R3,W2,R3,49b9c21a-6294-4314-b909-3fcbc704c594,1.7526375013403594,0.8380000072065741,3641,4341.286499984562,1561,380,2.604099935938501,596,0.002645,3163,1350,2783,897,380,453,20787.449,0.0,False,0.75,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 393.5662000149023, ""interaction_class"": ""Unknown""}"
400,10,D_W2_R3,W2,R3,0956e988-4469-47f6-822f-85a25116c696,1.5903749990684446,0.8718999742995948,3279,4057.826100004604,520,157,7.055769230769231,730,0.001742,2862,1123,2705,806,157,317,15811.28,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 419.45690001011826, ""interaction_class"": ""Unknown""}"
401,11,D_W2_R3,W2,R3,dec305d1-bffe-4ce0-a56d-c91d56a33741,1.7463999975007027,0.8957000100053847,3380,5732.274600013625,3079,870,1.2299447872685938,99,0.00334,3668,1377,2798,883,870,494,21090.095,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 392.8202999813948, ""interaction_class"": ""Unknown""}"
402,12,D_W2_R3,W2,R3,6d10b98d-a381-4095-809e-2bb13ea1fcaf,1.796637508959975,0.8447000000160187,3821,3389.575400011381,2937,715,1.4419475655430711,245,0.00227,3493,1188,2778,877,715,311,18436.902,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 395.819900004426, ""interaction_class"": ""Unknown""}"
403,13,D_W2_R3,W2,R3,213689bb-090a-4d49-85c8-b79e7e3811ce,1.7298999991908204,0.8763000078033656,3742,6327.470599993831,2243,631,1.8649130628622381,371,0.003191,3437,1435,2806,923,631,512,20165.852,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 371.8553999788128, ""interaction_class"": ""Unknown""}"
404,14,D_W2_R3,W2,R3,4c086224-32c9-400f-b718-be68bbf6eaf5,1.3324500032467768,1.160499989055097,3009,3425.560600007884,1542,427,2.2392996108949417,481,0.002032,3152,1146,2725,825,427,321,16001.499,0.0,False,0.45,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 399.23159999307245, ""interaction_class"": ""Unknown""}"
405,15,D_W2_R3,W2,R3,bbd780c8-f56e-407e-a8b2-adbe8cb7ebc7,1.225062496814644,0.7888000109232962,3538,4803.249499993399,2792,760,1.421919770773639,243,0.0027,3586,1306,2826,918,760,388,19477.716,0.0,False,0.65,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 399.3878999899607, ""interaction_class"": ""Unknown""}"
406,16,D_W2_R3,W2,R3,ac617629-9cd7-426d-805a-bc4f94090e93,1.7955000002984889,1.0701999708544463,2959,3983.308800001396,654,197,5.224770642201835,729,0.001712,2934,1148,2737,845,197,303,15307.814,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 411.78229998331517, ""interaction_class"": ""Unknown""}"
407,17,D_W2_R3,W2,R3,213a064f-f386-4bf3-8b2b-a45177792b6e,1.7219125038536731,0.9640000062063336,3626,4932.936400000472,3093,770,1.3061752344002586,244,0.00333,3603,1443,2833,931,770,512,17932.766,0.0,False,0.57,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 409.8183999885805, ""interaction_class"": ""Unknown""}"
408,18,D_W2_R3,W2,R3,6a17951c-afdf-4ddc-91eb-675be86f97c1,1.6143874963745475,0.8792000007815659,3409,4295.490100019379,3680,933,1.0543478260869565,-12,0.002553,3650,1167,2717,843,933,324,16279.407,0.0,False,0.95,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 396.3831000146456, ""interaction_class"": ""Unknown""}"
409,19,D_W2_R3,W2,R3,5661d236-e76c-41a5-af71-71abcd6c0d38,1.50029999713297,0.8119999838527292,3596,3421.27600000822,2897,731,1.3762512944425267,243,0.001971,3530,1137,2799,889,731,248,15499.133,0.0,False,0.78,0.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 399.5195000024978, ""interaction_class"": ""Unknown""}"
410,20,D_W2_R3,W2,R3,61959407-5030-457f-8a7a-69e4f4da370c,1.6127000053529628,1.8529000226408243,3508,4267.070500005502,1974,494,1.9802431610942248,453,0.002004,3161,1173,2667,871,494,302,16613.798,0.0,False,0.65,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 387.61710000107996, ""interaction_class"": ""Unknown""}"
411,21,D_W2_R3,W2,R3,bd47218a-2d44-45a1-a281-367b1211d487,1.3378000003285706,0.8586999902036041,3106,7069.168700021692,3306,980,1.071687840290381,-5,0.0028,3774,1256,2794,892,980,364,17486.379,0.0,False,0.86,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 389.1490999958478, ""interaction_class"": ""Unknown""}"
412,22,D_W2_R3,W2,R3,0e6ab735-8e3f-45ff-aeaa-eb3b35bc3ebb,1.6399499982071575,0.8308999822475016,3820,5162.343699979829,3046,742,1.3942875902823375,245,0.002577,3550,1271,2808,904,742,367,18771.814,0.0,False,0.62,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 413.947900000494, ""interaction_class"": ""Unknown""}"
413,23,D_W2_R3,W2,R3,41f67fa1-4535-4ff0-8f55-6762e93fbd0d,1.6034249965741765,0.8790999709162861,3853,3161.2729000044055,2941,715,1.458007480448827,245,0.00184,3495,1102,2780,877,715,225,16589.977,0.0,False,0.6,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 405.56630000355653, ""interaction_class"": ""Unknown""}"
414,24,D_W2_R3,W2,R3,e20b5eb5-e5c3-4e4b-859a-7c37d48ed408,1.8449999988661148,0.80900001921691,4480,2734.567000006791,2262,638,2.2060123784261716,730,0.003198,3569,1792,2931,1280,638,512,15467.164,0.0,False,0.72,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 396.2838999868836, ""interaction_class"": ""Unknown""}"
415,25,D_W2_R3,W2,R3,fc9dea78-b4f0-415e-b4ec-4f3caaef08ab,2.0185624962323345,0.8412000024691224,3542,6521.046600013506,3471,881,1.1489484298473063,63,0.003271,3639,1341,2758,863,881,478,20461.672,0.0,False,0.95,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 420.62439999426715, ""interaction_class"": ""Unknown""}"
416,26,D_W2_R3,W2,R3,ff6be232-0082-4df8-b31c-f0275fb0a97e,1.4563375007128343,1.1332000140100718,3902,3591.959500015946,2127,517,2.0451339915373765,494,0.001952,3346,1216,2829,929,517,287,18736.193,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 407.25899999961257, ""interaction_class"": ""Unknown""}"
417,27,D_W2_R3,W2,R3,74ab3025-136e-446d-9618-78a05b5ad0ff,1.4132625074125826,0.9541000181343406,3202,3353.269699990051,1415,439,2.5469964664310956,489,0.001979,3175,1154,2736,846,439,308,13445.015,0.0,False,0.35,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 420.52810001769103, ""interaction_class"": ""Unknown""}"
418,28,D_W2_R3,W2,R3,f717ad71-b9c9-4e4d-b1ff-0e226f0c1d1e,2.315649991942337,1.2119999737478793,4088,6498.7669000111055,3460,855,1.3144508670520232,246,0.003415,3780,1529,2925,1017,855,512,21922.187,0.0,False,0.72,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 399.8002999869641, ""interaction_class"": ""Unknown""}"
419,29,D_W2_R3,W2,R3,7b4ee10e-8e47-48d2-8438-d1c006bb670e,2.1578124942607246,0.8940999978221953,3729,6591.738499992061,2918,811,1.4204934886908842,244,0.003316,3689,1472,2878,971,811,501,20462.527,0.0,False,0.72,1.0,"{""avg_batch_size"": 8.0, ""retrieval_latency_ms"": 390.422700002091, ""interaction_class"": ""Unknown""}"
420,0,D_W2_R4,W2,R4,d308fab9-0d77-4299-b583-b20a9b8b2d40,1.9585874979384243,1.2045000039506704,3132,3728.937000007136,2785,677,1.2804308797127468,229,0.002377,3381,1154,2704,814,677,340,18341.312,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
421,1,D_W2_R4,W2,R4,e9e91037-fa38-4558-8387-c82a081232f3,1.816525007598102,0.7799000013619661,3405,4051.381400000537,2748,762,1.3846433770014557,203,0.002802,3533,1279,2771,871,762,408,19845.539,0.0,False,0.92,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
422,2,D_W2_R4,W2,R4,22f9e683-4be9-4d9c-9d7a-ecc40c00a547,1.300712494412437,0.880700012203306,3308,4524.792699987302,2620,718,1.4087786259541986,204,0.002538,3460,1187,2742,823,718,364,21117.995,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
423,3,D_W2_R4,W2,R4,66b2c51b-11b4-49bb-a97c-6f895c37d5a9,2.984049991937354,1.6211000038310885,3644,5519.221599999582,3099,718,1.3130041949015812,178,0.003083,3271,1284,2553,811,718,473,22339.192,0.0,False,0.92,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
424,4,D_W2_R4,W2,R4,a88fcc3e-3a6a-4886-aa66-d4aa61fe1ec8,2.005149995966349,0.8199999865610152,3233,4794.463199999882,2521,752,1.4522015073383578,204,0.002697,3528,1246,2776,857,752,389,18986.754,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
425,5,D_W2_R4,W2,R4,e053e721-b6a3-43f3-b8f2-9d7726e52c88,1.4197750024322886,1.044700009515509,3741,4290.838999993866,3122,720,1.3241511851377323,217,0.00233,3466,1165,2746,843,720,322,23869.972,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
426,6,D_W2_R4,W2,R4,1fd942f6-f4d8-49e6-85ce-bc89853c9d05,1.4824124991719145,0.7652000349480659,3835,3239.9905000056606,3281,848,1.2962511429442243,171,0.002258,3586,1210,2738,928,848,282,17090.421,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
427,7,D_W2_R4,W2,R4,0fa3e3e1-24cf-4188-9519-b1b60a734432,1.2991624971618876,0.8323000220116228,3619,5666.833700001007,2900,735,1.3855172413793104,219,0.003295,3492,1372,2757,860,735,512,23229.871,0.0,False,0.95,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
428,8,D_W2_R4,W2,R4,dccfdeb0-58d2-4a9c-9b12-1409963c329c,1.4969874973758124,1.3182999973651022,3341,4696.016900008544,2449,735,1.5296039199673337,229,0.002625,3515,1245,2780,867,735,378,21081.04,0.0,False,0.92,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
429,9,D_W2_R4,W2,R4,a5139e61-d1c5-43fd-92ba-aeb00d081552,1.820562501961831,0.809300021501258,3771,4901.128400000744,3077,726,1.3474163145921352,206,0.002631,3460,1220,2734,839,726,381,23505.955,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
430,10,D_W2_R4,W2,R4,b3633895-e4e3-491a-b276-80ee1e7861eb,1.9076125063293148,0.7009999826550484,2785,4700.696999992942,2799,703,1.1311182565201858,146,0.002513,3142,1121,2439,759,703,362,20718.733,0.0,False,0.85,0.25,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
431,11,D_W2_R4,W2,R4,fce702ca-1610-4cfe-ba2c-c0c4413dfe8f,1.888400009192992,0.8715999720152467,3163,3203.9821000071242,2350,621,1.511063829787234,246,0.001906,3300,1030,2679,773,621,257,24685.295,0.0,False,0.75,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
432,12,D_W2_R4,W2,R4,76f06e58-5bc4-4aba-9711-cfd2c3c8a6f7,1.1354000052961055,0.8740000484976918,3498,3391.9263999850955,3062,889,1.3079686479425212,201,0.002774,3785,1373,2896,996,889,377,21374.609,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
433,13,D_W2_R4,W2,R4,d62def10-48d7-423f-83d2-78798368b1cd,1.6221250007220078,1.0816000285558403,3905,7267.7339000219945,3372,837,1.2986358244365361,204,0.002942,3687,1367,2850,946,837,421,24865.015,0.0,False,0.72,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
434,14,D_W2_R4,W2,R4,9854d680-f36b-4eb7-b80b-60a9c68c839d,1.5860500025155488,0.8552999934181571,3995,3844.1416999849025,3571,953,1.2346681601792215,171,0.002363,3765,1311,2812,1029,953,282,26057.993,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
435,15,D_W2_R4,W2,R4,02656671-d0ce-4c29-96c9-d54305a3bec9,1.9284750051156152,0.7347000064328313,3429,3789.7751000127755,2805,774,1.3675579322638147,214,0.002484,3579,1232,2805,890,774,342,21026.448,0.0,False,0.72,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
436,16,D_W2_R4,W2,R4,d880b44b-696b-47ed-ae22-e682dc4a68e4,1.3980374969833065,0.9442000009585172,3666,3759.626900020521,3286,726,1.2370663420572123,208,0.002311,3358,1161,2632,844,726,317,21258.07,0.0,False,0.75,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
437,17,D_W2_R4,W2,R4,51cff455-8adf-42e6-8024-ce8a231850ea,1.8216874959762208,1.1777999752666801,4716,4179.26649999572,4266,1162,1.2252695733708392,217,0.003722,4093,1790,2931,1278,1162,512,20304.473,0.0,False,0.95,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
438,18,D_W2_R4,W2,R4,93454d69-e6ed-4d43-9b53-eadad113712c,1.6456625089631416,0.7886999810580164,4051,4738.004099985119,3172,725,1.400063051702396,233,0.002425,3491,1203,2766,863,725,340,21415.218,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
439,19,D_W2_R4,W2,R4,e042b962-a70f-40e0-87bc-c122e341137c,1.954012503119884,1.2465000327210873,2855,4213.99739998742,2457,572,1.3243793243793245,160,0.002387,2893,1012,2321,649,572,363,17876.3,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
440,20,D_W2_R4,W2,R4,b010075e-7a73-4149-8319-b993d65bb96b,1.9037500096601434,0.818900007288903,3589,4110.162799974205,2911,738,1.368945379594641,211,0.002378,3497,1181,2759,853,738,328,19380.724,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
441,21,D_W2_R4,W2,R4,e7afc459-63ff-4438-ae60-f6fd5854457d,1.5838125073059928,1.0056000028271228,5012,4057.993299997179,4295,1174,1.2754365541327124,204,0.003734,4106,1792,2932,1280,1174,512,21814.807,0.0,False,0.72,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
442,22,D_W2_R4,W2,R4,68072001-9b04-4bc5-8d0f-7828d2b58537,1.6643875023873989,0.9512999968137592,3207,4177.1882999746595,2583,729,1.3898567557104142,183,0.002519,3335,1182,2606,824,729,358,21938.263,0.0,False,0.62,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
443,23,D_W2_R4,W2,R4,b2f8e0b2-bba3-4fa2-8b28-38cc907a7c4f,1.360925001790747,0.828799995360896,4185,4228.807900013635,3727,1112,1.2785081835256238,181,0.002922,3951,1569,2839,1207,1112,362,21979.882,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
444,24,D_W2_R4,W2,R4,c6ee72a7-5371-4e96-9761-059d29fbdb0e,1.366999997117091,1.1036999931093305,3765,10042.397600016557,3125,754,1.33312,200,0.003309,3510,1373,2756,862,754,511,27384.061,0.0,False,0.92,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
445,25,D_W2_R4,W2,R4,16d89f25-b47d-4982-9c43-919b3038a92a,1.4483499980997294,0.843599991640076,3529,5782.710400002543,2900,753,1.3672413793103448,222,0.003313,3537,1392,2784,880,753,512,22538.166,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
446,26,D_W2_R4,W2,R4,3203912e-2ce8-4efd-aef9-d0787888ab3e,1.4580875031242613,0.7748000207357109,3603,4917.78190000332,3042,722,1.321827744904668,191,0.002532,3411,1186,2689,824,722,362,21077.845,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
447,27,D_W2_R4,W2,R4,6ff2cb8f-5bec-4912-af06-feac851eb90a,1.7569125047884881,0.9226000111084431,4626,4188.367399998242,4029,1178,1.266319185902209,205,0.003738,4116,1792,2938,1280,1178,512,26807.609,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
448,28,D_W2_R4,W2,R4,cf713233-9874-4008-b2c0-244eac39b5d7,4.032975000882288,1.4446000277530402,3306,6368.730899994262,2601,693,1.4290657439446366,257,0.003128,3450,1342,2757,855,693,487,20945.082,0.0,False,0.92,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
449,29,D_W2_R4,W2,R4,7f7870a4-787a-454f-a77b-a8f3e35b633a,1.3036374912189785,1.0217000381089747,4205,4365.501099993708,3491,732,1.3159553136637068,203,0.002437,3469,1183,2737,842,732,341,18789.877,0.0,False,0.85,1.0,"{""avg_batch_size"": 8.0, ""archival_summaries_count"": 2, ""interaction_class"": ""Unknown""}"
450,0,D_W3_R0,W3,R0,1b1e4fc0-0815-4917-b443-fc3f47a41ca3,7.643875000212574,0.09990003309212625,6193,2873.51450001006,4278,867,1.0,0,0.002057,3562,1038,2695,800,867,238,13830.877,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2370, ""interaction_class"": ""Unknown""}"
451,1,D_W3_R0,W3,R0,71b6be46-5e50-4c04-8597-2971714d6f65,14.445462507865159,0.1993000041693449,7525,5698.592700005975,5608,1357,1.0,0,0.003917,4295,1792,2938,1280,1357,512,23390.571,0.0,False,0.95,1.0,"{""crdt_overhead_bytes"": 2453, ""interaction_class"": ""Unknown""}"
452,2,D_W3_R0,W3,R0,5cca9d46-724d-485d-9802-fc269abeae46,9.066012487892294,0.07239999831654131,6138,3407.1573999826796,4227,904,1.0,0,0.002344,3498,1131,2594,843,904,288,15179.643,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2459, ""interaction_class"": ""Unknown""}"
453,3,D_W3_R0,W3,R0,81a5db8d-67d7-40ed-bde1-06e4c826cba9,1.0486624960321933,0.06719998782500625,5750,3631.49619998876,3839,1042,1.0,0,0.002592,3909,1286,2867,976,1042,310,13472.507,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2540, ""interaction_class"": ""Unknown""}"
454,4,D_W3_R0,W3,R0,5d15818a-b34d-43bb-8f1c-377ef5c23d34,15.405400008603465,0.1970000157598406,7153,4486.014399997657,5238,1350,1.0,0,0.002915,4259,1588,2909,1275,1350,313,17926.838,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2498, ""interaction_class"": ""Unknown""}"
455,5,D_W3_R0,W3,R0,ec6ad462-a759-49a3-bb6e-c0997a4f150c,7.592887504870305,0.14620000729337335,6131,3952.8391000058036,4215,953,1.0,0,0.002538,3742,1201,2789,884,953,317,17573.62,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2383, ""interaction_class"": ""Unknown""}"
456,6,D_W3_R0,W3,R0,698dabec-af66-45f3-9420-f33baedffadf,1.1942999990424141,0.07080001523718238,5759,3669.1588000103366,3847,946,1.0,0,0.002451,3732,1176,2786,875,946,301,16278.822,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2387, ""interaction_class"": ""Unknown""}"
457,7,D_W3_R0,W3,R0,20d9004c-411f-490f-83e0-ec26c7604e9a,9.02466248953715,0.13500000932253897,5955,4033.651700010523,4040,927,1.0,0,0.002442,3662,1163,2735,860,927,303,16561.985,0.0,False,0.95,0.25,"{""crdt_overhead_bytes"": 2384, ""interaction_class"": ""Unknown""}"
458,8,D_W3_R0,W3,R0,c41ab400-c1fd-45eb-928b-a55fe3a3a355,0.9951874999387655,0.0557999883312732,5723,3500.2297000028193,3812,921,1.0,0,0.002466,3591,1163,2670,854,921,309,15593.105,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2397, ""interaction_class"": ""Unknown""}"
459,9,D_W3_R0,W3,R0,f006b3b4-f804-4d38-b6e8-0d36e6a33acf,1.0906875031650998,0.0707000435795635,5873,3813.526100013405,3959,979,1.0,0,0.002379,3800,1186,2821,906,979,280,16264.215,0.0,False,0.95,0.0,"{""crdt_overhead_bytes"": 2376, ""interaction_class"": ""Unknown""}"
460,10,D_W3_R0,W3,R0,52add917-c144-4716-a10a-ffef4bdddf01,1.0601750000205357,0.0788999896030873,5747,3475.435300002573,3837,1023,1.0,0,0.002568,3890,1260,2867,951,1023,309,16344.676,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2387, ""interaction_class"": ""Unknown""}"
461,11,D_W3_R0,W3,R0,809e85d7-9e78-4120-85a3-7ac39e2c3d48,1.1070999971707352,0.1419000036548823,5869,3800.332399987383,3955,998,1.0,0,0.002633,3835,1255,2837,928,998,327,19325.962,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2402, ""interaction_class"": ""Unknown""}"
462,12,D_W3_R0,W3,R0,648c3e33-ffdf-4dfd-8166-459b145c19f9,7.430099998600781,0.2001000102609396,6008,3564.1619999951217,4094,920,1.0,0,0.002145,3613,1100,2693,855,920,245,18730.156,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2371, ""interaction_class"": ""Unknown""}"
463,13,D_W3_R0,W3,R0,75d6fcc6-a729-4622-8861-5f8d2756062b,7.175587499659741,0.11659998563118279,5974,3247.73869998171,4060,930,1.0,0,0.002215,3690,1119,2760,862,930,257,14924.475,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2406, ""interaction_class"": ""Unknown""}"
464,14,D_W3_R0,W3,R0,de6f5067-2ce4-4b63-8266-49d26aebf488,0.9463624992349651,0.09200000204145908,5924,3362.4416000093333,4011,896,1.0,0,0.002221,3573,1096,2677,831,896,265,14233.806,0.0,False,1.0,0.75,"{""crdt_overhead_bytes"": 2379, ""interaction_class"": ""Unknown""}"
465,15,D_W3_R0,W3,R0,965b1e3f-f724-413c-9598-9eaefc718a16,6.968812496779719,0.15750000602565706,6024,3041.0397999803536,4108,903,1.0,0,0.001978,3636,1050,2733,835,903,215,17391.085,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2375, ""interaction_class"": ""Unknown""}"
466,16,D_W3_R0,W3,R0,1273372b-9180-4669-a4c3-b707c06fa69f,15.174350010056514,0.18850000924430788,6894,3943.1611000036355,4978,1277,1.0,0,0.002797,4201,1511,2924,1207,1277,304,19193.666,0.0,False,1.0,1.0,"{""crdt_overhead_bytes"": 2472, ""interaction_class"": ""Unknown""}"
467,17,D_W3_R0,W3,R0,cf9574bc-d6e6-4ee3-97cd-2cd42488df36,1.0805125020851847,0.08269998943433166,5320,3371.1129000002984,3411,816,1.0,0,0.002001,3198,990,2382,753,816,237,14019.676,0.0,False,1.0,0.0,"{""crdt_overhead_bytes"": 2352, ""interaction_class"": ""Unknown""}"
468,18,D_W3_R0,W3,R0,aa163c7c-e671-4ba4-b9ab-796e58725d6e,7.709199999226257,0.22419999004341662,6495,3381.329600000754,4580,1167,1.0,0,0.002507,4069,1370,2902,1102,1167,268,23295.002,0.0,False,0.95,0.75,"{""crdt_overhead_bytes"": 2431, ""interaction_class"": ""Unknown""}"
469,19,D_W3_R0,W3,R0,1da6eab7-8a58-4e1a-ab36-56dafbb0f630,14.530762506183237,0.16210004105232656,6446,9938.524600001983,4532,952,1.0,0,0.002302,3736,1154,2784,884,952,270,22162.432,0.0,False,1.0,0.25,"{""crdt_overhead_bytes"": 2444, ""interaction_class"": ""Unknown""}"
